Date,account_entry,Particulars,Vch  Type,Vch  No.,Debit,Credit
2018-12-07,Cr,Tibil  Computer  Solutions  Pvt  Ltd,Receipt,151.0,43200.0,0.0
2018-12-07,Cr,M/s.Analytics  Quotient  Services  India  Pvt  Ltd.,Receipt,152.0,170361.56,0.0
2018-12-07,Dr,Office  Expenses,Payment,647.0,0.0,75000.0
2018-12-07,Dr,TDS  on  Salary  (192),Payment,648.0,0.0,117805.0
2018-12-07,Cr,Convergytics  Solution  Pvt  Ltd,Receipt,153.0,113400.0,0.0
2018-12-07,Dr,General  Drawings,Payment,649.0,0.0,10000.0
2018-12-10,Dr,General  Drawings,Payment,650.0,0.0,35000.0
2018-12-10,Cr,The  Math  Company  Pvt  Ltd,Receipt,154.0,243000.0,0.0
2018-12-10,Dr,General  Drawings,Payment,651.0,0.0,45000.0
2018-12-10,Dr,General  Drawings,Payment,652.0,0.0,10000.0
2018-12-10,Dr,Salary  Payable,Payment,653.0,0.0,25000.0
2018-12-11,Dr,General  Drawings,Payment,654.0,0.0,45000.0
2018-12-12,Dr,Employee  Contribution  to  Provident  Fund,Payment,655.0,0.0,375474.0
2018-12-12,Dr,Telephone  and  Internet  Expenses,Payment,656.0,0.0,900.0
2018-12-12,Dr,Telephone  and  Internet  Expenses,Payment,657.0,0.0,1249.62
2018-12-13,Cr,Collabera  Technologies  Private  Limited,Receipt,155.0,1624181.43,0.0
2018-12-13,Dr,General  Drawings,Payment,658.0,0.0,20000.0
2018-12-13,Dr,Office  Expenses,Payment,659.0,0.0,14160.0
2018-12-13,Dr,VIJAYALAKSHMI  H  M  -  Rent  A/c,Payment,660.0,0.0,81000.0
2018-12-13,Dr,Employee  Contribution  to  ESI,Payment,661.0,0.0,42742.0
2018-12-14,Cr,Disys  India  Pvt.Ltd,Receipt,156.0,67199.0,0.0
2018-12-14,Cr,M/s.Analytics  Quotient  Services  India  Pvt  Ltd.,Receipt,157.0,496954.74,0.0
2018-12-14,Dr,Credit  Card  Payout,Payment,662.0,0.0,45000.0
2018-12-14,Dr,General  Drawings,Payment,663.0,0.0,5000.0
2018-12-14,Dr,Travelling  Expenses,Payment,664.0,0.0,22062.0
2018-12-14,Dr,Samruddhi  Facility  Management  &  Services,Payment,665.0,0.0,39896.0
2018-12-15,Dr,General  Drawings,Payment,666.0,0.0,26078.0
2018-12-15,Cr,Zensar  Technologies  Ltd,Receipt,158.0,111773.7,0.0
2018-12-15,Dr,Office  Expenses,Payment,667.0,0.0,1204.0
2018-12-15,Dr,General  Drawings,Payment,668.0,0.0,650.0
2018-12-16,Dr,Electricity  /  Water  &  Utility  Charges,Payment,669.0,0.0,6492.0
2018-12-16,Dr,General  Drawings,Payment,670.0,0.0,10000.0
2018-12-17,Dr,March31st  Consulting  LLP,Payment,671.0,0.0,500000.0
2018-12-19,Cr,The  Math  Company  Pvt  Ltd,Receipt,159.0,93395.0,0.0
2018-12-19,Dr,Electricity  /  Water  &  Utility  Charges,Payment,672.0,0.0,3804.0
2018-12-19,Dr,Electricity  /  Water  &  Utility  Charges,Payment,673.0,0.0,25564.0
2018-12-19,Cr,Zensar  Technologies  Ltd,Receipt,160.0,111150.0,0.0
2018-12-20,Cr,Collabera  Technologies  Private  Limited,Receipt,161.0,130826.91,0.0
2018-12-21,Dr,General  Drawings,Payment,674.0,0.0,50000.0
2018-12-21,Cr,NDVOR  IT  SOLUTIONS  PRIVATE  LIMITED,Receipt,162.0,90720.0,0.0
2018-12-21,Cr,Fintellix  Solutions  Pvt.  Ltd  (Formerly  ICreate)_x000D_ 
,Receipt,163.0,1213256.0,0.0
2018-12-23,Dr,Office  Expenses,Payment,675.0,0.0,2801.78
2018-12-24,Cr,ALTELIJENT,Receipt,164.0,388411.18,0.0
2018-12-24,Dr,Bank  Charges,Payment,676.0,0.0,439.57
2018-12-24,Dr,General  Drawings,Payment,677.0,0.0,40000.0
2018-12-24,Dr,Credit  Card  Payout,Payment,678.0,0.0,45000.0
2018-12-24,Dr,Petty  Cash  -  Expenses,Payment,679.0,0.0,30000.0
2018-12-24,Dr,Electricity  /  Water  &  Utility  Charges,Payment,680.0,0.0,25564.0
2018-12-24,Dr,Telephone  and  Internet  Expenses,Payment,681.0,0.0,700.0
2018-12-26,Dr,General  Drawings,Payment,682.0,0.0,20000.0
2018-12-27,Cr,Collabera  Technologies  Private  Limited,Receipt,165.0,49234.48,0.0
2018-12-27,Cr,10I  Commerce  Services  Private  Limited-ShopX,Receipt,166.0,29874.0,0.0
2018-12-29,Cr,Other  Income,Receipt,167.0,21.01,0.0
2018-12-29,Cr,MetricStream  Infotech  (India)  Pvt  Ltd.,Receipt,168.0,147367.0,0.0
2018-12-29,Cr,Tibil  Computer  Solutions  Pvt  Ltd,Receipt,169.0,43200.0,0.0
2018-12-29,Cr,Electricity  /  Water  &  Utility  Charges,Receipt,170.0,25564.0,0.0
2018-12-31,Dr,Interest  on  Overdraft,Payment,683.0,0.0,828.0
2018-12-31,Dr,General  Drawings,Payment,684.0,0.0,226000.0
2019-01-02,Cr,COOKIE  ANALYTIX  PRIVATE  LIMITED,Receipt,171.0,321824.0,0.0
2019-01-02,Dr,General  Drawings,Payment,685.0,0.0,19000.0
2019-01-02,Dr,Capital  First  Ltd,Payment,686.0,0.0,55314.0
2019-01-02,Dr,Salary  Payable,Payment,687.0,0.0,36180.0
2019-01-02,Dr,Salary  Payable,Payment,688.0,0.0,25180.0
2019-01-02,Dr,Salary  Payable,Payment,689.0,0.0,7570.0
2019-01-02,Dr,Salary  Payable,Payment,690.0,0.0,37127.0
2019-01-02,Dr,Salary  Payable,Payment,691.0,0.0,1637.0
2019-01-02,Dr,Salary  Payable,Payment,692.0,0.0,14406.0
2019-01-02,Dr,Salary  Payable,Payment,693.0,0.0,22430.0
2019-01-02,Dr,Salary  Payable,Payment,694.0,0.0,95728.0
2019-01-02,Dr,Salary  Payable,Payment,695.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,696.0,0.0,76061.0
2019-01-02,Dr,Salary  Payable,Payment,697.0,0.0,45033.0
2019-01-02,Dr,Salary  Payable,Payment,698.0,0.0,3652.0
2019-01-02,Dr,Salary  Payable,Payment,699.0,0.0,6834.0
2019-01-02,Dr,Salary  Payable,Payment,700.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,701.0,0.0,19513.0
2019-01-02,Dr,Salary  Payable,Payment,702.0,0.0,12717.0
2019-01-02,Dr,Salary  Payable,Payment,703.0,0.0,9226.0
2019-01-02,Dr,Salary  Payable,Payment,704.0,0.0,26180.0
2019-01-02,Dr,Salary  Payable,Payment,705.0,0.0,16903.0
2019-01-02,Dr,Salary  Payable,Payment,706.0,0.0,36180.0
2019-01-02,Dr,Salary  Payable,Payment,707.0,0.0,27180.0
2019-01-02,Dr,Salary  Payable,Payment,708.0,0.0,44264.0
2019-01-02,Dr,Salary  Payable,Payment,709.0,0.0,79684.0
2019-01-02,Dr,Salary  Payable,Payment,710.0,0.0,55365.0
2019-01-02,Dr,Salary  Payable,Payment,711.0,0.0,16903.0
2019-01-02,Dr,Salary  Payable,Payment,712.0,0.0,26180.0
2019-01-02,Dr,Salary  Payable,Payment,713.0,0.0,20774.0
2019-01-02,Dr,Salary  Payable,Payment,714.0,0.0,26180.0
2019-01-02,Dr,Salary  Payable,Payment,715.0,0.0,37180.0
2019-01-02,Dr,Salary  Payable,Payment,716.0,0.0,16903.0
2019-01-02,Dr,Salary  Payable,Payment,717.0,0.0,14406.0
2019-01-02,Dr,Salary  Payable,Payment,718.0,0.0,47888.0
2019-01-02,Dr,Salary  Payable,Payment,719.0,0.0,23065.0
2019-01-02,Dr,Salary  Payable,Payment,720.0,0.0,20180.0
2019-01-02,Dr,Salary  Payable,Payment,721.0,0.0,18809.0
2019-01-02,Dr,Salary  Payable,Payment,722.0,0.0,38044.0
2019-01-02,Dr,Salary  Payable,Payment,723.0,0.0,21180.0
2019-01-02,Dr,Salary  Payable,Payment,724.0,0.0,25180.0
2019-01-02,Dr,Salary  Payable,Payment,725.0,0.0,21180.0
2019-01-02,Dr,Salary  Payable,Payment,726.0,0.0,21180.0
2019-01-02,Dr,Salary  Payable,Payment,727.0,0.0,16903.0
2019-01-02,Dr,Salary  Payable,Payment,728.0,0.0,21180.0
2019-01-02,Dr,Salary  Payable,Payment,729.0,0.0,29513.0
2019-01-02,Dr,Salary  Payable,Payment,730.0,0.0,16903.0
2019-01-02,Dr,Salary  Payable,Payment,731.0,0.0,31251.0
2019-01-02,Dr,Salary  Payable,Payment,732.0,0.0,21180.0
2019-01-02,Dr,Salary  Payable,Payment,733.0,0.0,26180.0
2019-01-02,Dr,Salary  Payable,Payment,734.0,0.0,116180.0
2019-01-02,Dr,Salary  Payable,Payment,735.0,0.0,24354.0
2019-01-02,Dr,Salary  Payable,Payment,736.0,0.0,11921.0
2019-01-02,Dr,Salary  Payable,Payment,737.0,0.0,30180.0
2019-01-02,Dr,Salary  Payable,Payment,738.0,0.0,17894.0
2019-01-02,Dr,Salary  Payable,Payment,739.0,0.0,46180.0
2019-01-02,Dr,Salary  Payable,Payment,740.0,0.0,41092.0
2019-01-02,Dr,Salary  Payable,Payment,741.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,742.0,0.0,16903.0
2019-01-02,Dr,Salary  Payable,Payment,743.0,0.0,31180.0
2019-01-02,Dr,Salary  Payable,Payment,744.0,0.0,21180.0
2019-01-02,Dr,Salary  Payable,Payment,745.0,0.0,8667.0
2019-01-02,Dr,Salary  Payable,Payment,746.0,0.0,45727.0
2019-01-02,Dr,Salary  Payable,Payment,747.0,0.0,16903.0
2019-01-02,Dr,Salary  Payable,Payment,748.0,0.0,35828.0
2019-01-02,Dr,Salary  Payable,Payment,749.0,0.0,7570.0
2019-01-02,Dr,Salary  Payable,Payment,750.0,0.0,56875.0
2019-01-02,Dr,Salary  Payable,Payment,751.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,752.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,753.0,0.0,12832.0
2019-01-02,Dr,Salary  Payable,Payment,754.0,0.0,38680.0
2019-01-02,Dr,Salary  Payable,Payment,755.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,756.0,0.0,15920.0
2019-01-02,Dr,Salary  Payable,Payment,757.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,758.0,0.0,12163.0
2019-01-02,Dr,Salary  Payable,Payment,759.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,760.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,761.0,0.0,13955.0
2019-01-02,Dr,Salary  Payable,Payment,762.0,0.0,19180.0
2019-01-02,Dr,Salary  Payable,Payment,763.0,0.0,12279.0
2019-01-02,Dr,Salary  Payable,Payment,764.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,765.0,0.0,32013.0
2019-01-02,Dr,Salary  Payable,Payment,766.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,767.0,0.0,7570.0
2019-01-02,Dr,Salary  Payable,Payment,768.0,0.0,31180.0
2019-01-02,Dr,Salary  Payable,Payment,769.0,0.0,13268.0
2019-01-02,Dr,Salary  Payable,Payment,770.0,0.0,15920.0
2019-01-02,Dr,Salary  Payable,Payment,771.0,0.0,20774.0
2019-01-02,Dr,Salary  Payable,Payment,772.0,0.0,12717.0
2019-01-02,Dr,Salary  Payable,Payment,773.0,0.0,116358.0
2019-01-02,Dr,Salary  Payable,Payment,774.0,0.0,7570.0
2019-01-02,Dr,Salary  Payable,Payment,775.0,0.0,51037.0
2019-01-02,Dr,Salary  Payable,Payment,776.0,0.0,97974.0
2019-01-02,Dr,Salary  Payable,Payment,777.0,0.0,26180.0
2019-01-02,Dr,Salary  Payable,Payment,778.0,0.0,16141.0
2019-01-02,Dr,Salary  Payable,Payment,779.0,0.0,26200.0
2019-01-02,Dr,Salary  Payable,Payment,780.0,0.0,24680.0
2019-01-02,Dr,Salary  Payable,Payment,781.0,0.0,7570.0
2019-01-02,Dr,Salary  Payable,Payment,782.0,0.0,7570.0
2019-01-02,Dr,Salary  Payable,Payment,783.0,0.0,51180.0
2019-01-02,Dr,Salary  Payable,Payment,784.0,0.0,7570.0
2019-01-02,Dr,Salary  Payable,Payment,785.0,0.0,19180.0
2019-01-02,Dr,Salary  Payable,Payment,786.0,0.0,26180.0
2019-01-02,Dr,Salary  Payable,Payment,787.0,0.0,7570.0
2019-01-02,Dr,Salary  Payable,Payment,788.0,0.0,12082.0
2019-01-02,Dr,Salary  Payable,Payment,789.0,0.0,7079.0
2019-01-02,Dr,Salary  Payable,Payment,790.0,0.0,9161.0
2019-01-02,Dr,Salary  Payable,Payment,791.0,0.0,21180.0
2019-01-02,Dr,Salary  Payable,Payment,792.0,0.0,9933.0
2019-01-02,Dr,Salary  Payable,Payment,793.0,0.0,31180.0
2019-01-02,Dr,Salary  Payable,Payment,794.0,0.0,43151.0
2019-01-02,Dr,Salary  Payable,Payment,795.0,0.0,6748.0
2019-01-02,Dr,Salary  Payable,Payment,796.0,0.0,3652.0
2019-01-02,Dr,Salary  Payable,Payment,797.0,0.0,6100.0
2019-01-02,Dr,Salary  Payable,Payment,798.0,0.0,3652.0
2019-01-02,Dr,Salary  Payable,Payment,799.0,0.0,26180.0
2019-01-02,Dr,Salary  Payable,Payment,800.0,0.0,12717.0
2019-01-03,Dr,General  Drawings,Payment,801.0,0.0,20000.0
2019-01-03,Cr,Millennium  Info  Tech  Inc,Receipt,172.0,763829.15,0.0
2019-01-03,Dr,Bank  Charges,Payment,802.0,0.0,777.45
2019-01-03,Cr,RPS  Consulting  Private  Limited,Receipt,173.0,47337.0,0.0
2019-01-04,Dr,Shankar  Radhakrishnan,Payment,803.0,0.0,135000.0
2019-01-04,Dr,Salary  Payable,Payment,804.0,0.0,19747.0
2019-01-04,Dr,Salary  Payable,Payment,805.0,0.0,26285.0
2019-01-04,Dr,Salary  Payable,Payment,806.0,0.0,96475.0
2019-01-04,Dr,Sridhar    New  Office  Rent,Payment,807.0,0.0,115500.0
2019-01-05,Dr,General  Drawings,Payment,808.0,0.0,25000.0
2019-01-05,Dr,General  Drawings,Payment,809.0,0.0,20000.0
2019-01-05,Dr,General  Drawings,Payment,810.0,0.0,73220.06
2019-01-07,Dr,Samruddhi  Facility  Management  &  Services,Payment,811.0,0.0,39896.0
2019-01-07,Dr,Kapil  Gahlot,Payment,812.0,0.0,97186.0
2019-01-07,Dr,TDS  on  Salary  (192),Payment,813.0,0.0,110758.0
2019-01-07,Dr,VIJAYALAKSHMI  H  M  -  Rent  A/c,Payment,814.0,0.0,81000.0
2019-01-07,Dr,Salary  Payable,Payment,815.0,0.0,168303.0
2019-01-08,Cr,Sapiens  Technologies  (1982)  India  Pvt  Ltd  (BLR),Receipt,174.0,21426.02,0.0
2019-01-10,Dr,Salary  Payable,Payment,816.0,0.0,131536.0
2019-01-11,Dr,Telephone  and  Internet  Expenses,Payment,817.0,0.0,95310.0
2019-01-11,Dr,General  Drawings,Payment,818.0,0.0,6000.0
2019-01-11,Dr,Mohammad  Moin,Payment,819.0,0.0,60480.0
2019-01-11,Cr,Otaras  Inc,Receipt,175.0,1185569.22,0.0
2019-01-11,Dr,Employee  Contribution  to  Provident  Fund,Payment,820.0,0.0,400501.0
2019-01-11,Cr,M/s.  Think  N  Solutions  Pvt  Ltd.,Receipt,176.0,31355.0,0.0
2019-01-11,Dr,Stationary,Payment,821.0,0.0,562.0
2019-01-12,Dr,General  Drawings,Payment,822.0,0.0,2232.0
2019-01-15,Dr,General  Drawings,Payment,823.0,0.0,650.0
2019-01-16,Dr,Telephone  and  Internet  Expenses,Payment,824.0,0.0,1249.62
2019-01-16,Cr,INTSOL  CONSULTANTS  PRIVATE  LIMITED,Receipt,177.0,43200.0,0.0
2019-01-16,Dr,Employee  Contribution  to  ESI,Payment,825.0,0.0,47930.0
2019-01-16,Dr,Apartment  EMI,Payment,826.0,0.0,45000.0
2019-01-16,Dr,Electricity  /  Water  &  Utility  Charges,Payment,827.0,0.0,7816.0
2019-01-16,Cr,Centurylink  Technologies  India  Pvt  Ltd,Receipt,178.0,205200.0,0.0
2019-01-16,Dr,Telephone  and  Internet  Expenses,Payment,828.0,0.0,4617.0
2019-01-17,Cr,Convergytics  Solution  Pvt  Ltd,Receipt,179.0,194226.0,0.0
2019-01-17,Dr,Electronic  Cash  Ledger,Payment,829.0,0.0,500000.0
2019-01-17,Dr,Office  Expenses,Payment,830.0,0.0,25000.0
2019-01-18,Dr,Travelling  Expenses,Payment,831.0,0.0,11800.0
2019-01-18,Dr,Electronic  Cash  Ledger,Payment,832.0,0.0,160564.0
2019-01-18,Dr,Salary  Payable,Payment,833.0,0.0,9123.0
2019-01-18,Dr,Electricity  /  Water  &  Utility  Charges,Payment,834.0,0.0,11782.0
2019-01-18,Cr,Fintellix  Solutions  Pvt.  Ltd  (Formerly  ICreate)_x000D_ 
,Receipt,180.0,647128.0,0.0
2019-01-20,Dr,Electricity  /  Water  &  Utility  Charges,Payment,835.0,0.0,3881.0
2019-01-21,Dr,Petty  Cash  -  Expenses,Payment,836.0,0.0,20000.0
2019-01-21,Dr,SP  Business  Corporation,Payment,837.0,0.0,92605.0
2019-01-22,Dr,Salary  Advance,Payment,838.0,0.0,150000.0
2019-01-22,Cr,M/s.Analytics  Quotient  Services  India  Pvt  Ltd.,Receipt,181.0,540970.26,0.0
2019-01-23,Dr,Telephone  and  Internet  Expenses,Payment,839.0,0.0,750.0
2019-01-23,Cr,Zensar  Technologies  Ltd,Receipt,182.0,55568.16,0.0
2019-01-23,Cr,10I  Commerce  Services  Private  Limited-ShopX,Receipt,183.0,203580.0,0.0
2019-01-24,Cr,NDVOR  IT  SOLUTIONS  PRIVATE  LIMITED,Receipt,184.0,89360.47,0.0
2019-01-25,Dr,General  Drawings,Payment,840.0,0.0,35000.0
2019-01-25,Cr,Disys  India  Pvt.Ltd,Receipt,185.0,72000.0,0.0
2019-01-25,Cr,ALTELIJENT,Receipt,186.0,626225.63,0.0
2019-01-25,Dr,Bank  Charges,Payment,841.0,0.0,653.6
2019-01-25,Cr,MetricStream  Infotech  (India)  Pvt  Ltd.,Receipt,187.0,149220.0,0.0
2019-01-25,Cr,Zensar  Technologies  Ltd,Receipt,188.0,115112.91,0.0
2019-01-25,Cr,Other  Income,Receipt,189.0,19.07,0.0
2019-01-28,Cr,Aprameyah  Technologies,Receipt,190.0,106200.0,0.0
2019-01-28,Dr,General  Drawings,Payment,842.0,0.0,5639.0
2019-01-28,Dr,Dawn  Associates,Payment,843.0,0.0,16995.0
2019-01-28,Dr,Petty  Cash  -  Expenses,Payment,844.0,0.0,15000.0
2019-01-29,Cr,M/s.Analytics  Quotient  Services  India  Pvt  Ltd.,Receipt,191.0,167380.76,0.0
2019-01-30,Cr,Tibil  Computer  Solutions  Pvt  Ltd,Receipt,192.0,40166.0,0.0
2019-01-31,Cr,Disys  India  Pvt.Ltd,Receipt,193.0,67355.0,0.0
2019-01-31,Dr,Interest  on  Overdraft,Payment,845.0,0.0,24.0
2019-01-31,Dr,Rental  Deposit,Payment,846.0,0.0,150000.0
2019-02-02,Dr,Petty  Cash  -  Expenses,Payment,847.0,0.0,25000.0
2019-02-02,Dr,Salary  Payable,Payment,848.0,0.0,19322.0
2019-02-02,Dr,Salary  Payable,Payment,849.0,0.0,2472.0
2019-02-02,Dr,Salary  Payable,Payment,850.0,0.0,26200.0
2019-02-02,Dr,Salary  Payable,Payment,851.0,0.0,16923.0
2019-02-02,Dr,Salary  Payable,Payment,852.0,0.0,51421.0
2019-02-02,Dr,Salary  Payable,Payment,853.0,0.0,27200.0
2019-02-02,Dr,Salary  Payable,Payment,854.0,0.0,21200.0
2019-02-02,Dr,Salary  Payable,Payment,855.0,0.0,16923.0
2019-02-02,Dr,Salary  Payable,Payment,856.0,0.0,47908.0
2019-02-02,Dr,Salary  Payable,Payment,857.0,0.0,26200.0
2019-02-02,Dr,Salary  Payable,Payment,858.0,0.0,36200.0
2019-02-02,Dr,Salary  Payable,Payment,859.0,0.0,29533.0
2019-02-02,Dr,Salary  Payable,Payment,860.0,0.0,37149.0
2019-02-02,Dr,Salary  Payable,Payment,861.0,0.0,37200.0
2019-02-02,Dr,Salary  Payable,Payment,862.0,0.0,45026.0
2019-02-02,Dr,Salary  Payable,Payment,863.0,0.0,27200.0
2019-02-02,Dr,Salary  Payable,Payment,864.0,0.0,44285.0
2019-02-02,Dr,Salary  Payable,Payment,865.0,0.0,25200.0
2019-02-02,Dr,Salary  Payable,Payment,866.0,0.0,31200.0
2019-02-02,Dr,Salary  Payable,Payment,867.0,0.0,14426.0
2019-02-02,Dr,Salary  Payable,Payment,868.0,0.0,18539.0
2019-02-02,Dr,Salary  Payable,Payment,869.0,0.0,2472.0
2019-02-02,Dr,Salary  Payable,Payment,870.0,0.0,16923.0
2019-02-02,Dr,Salary  Payable,Payment,871.0,0.0,45054.0
2019-02-02,Dr,Salary  Payable,Payment,872.0,0.0,25200.0
2019-02-02,Dr,Salary  Payable,Payment,873.0,0.0,35221.0
2019-02-02,Dr,Salary  Payable,Payment,874.0,0.0,22450.0
2019-02-02,Dr,Salary  Payable,Payment,875.0,0.0,16923.0
2019-02-02,Dr,Salary  Payable,Payment,876.0,0.0,28122.0
2019-02-02,Dr,Salary  Payable,Payment,877.0,0.0,46200.0
2019-02-02,Dr,Salary  Payable,Payment,878.0,0.0,21200.0
2019-02-02,Dr,Salary  Payable,Payment,879.0,0.0,21200.0
2019-02-02,Dr,Salary  Payable,Payment,880.0,0.0,16923.0
2019-02-02,Dr,Salary  Payable,Payment,881.0,0.0,36200.0
2019-02-02,Dr,Salary  Payable,Payment,882.0,0.0,18829.0
2019-02-02,Dr,Salary  Payable,Payment,883.0,0.0,38700.0
2019-02-02,Dr,Salary  Payable,Payment,884.0,0.0,14426.0
2019-02-02,Dr,Salary  Payable,Payment,885.0,0.0,21200.0
2019-02-02,Dr,Salary  Payable,Payment,886.0,0.0,16923.0
2019-02-02,Dr,Salary  Payable,Payment,887.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,888.0,0.0,20200.0
2019-02-02,Dr,Salary  Payable,Payment,889.0,0.0,90998.0
2019-02-02,Dr,Salary  Payable,Payment,890.0,0.0,21200.0
2019-02-02,Dr,Salary  Payable,Payment,891.0,0.0,76083.0
2019-02-02,Dr,Salary  Payable,Payment,892.0,0.0,15414.0
2019-02-02,Dr,Salary  Payable,Payment,893.0,0.0,79706.0
2019-02-02,Dr,Salary  Payable,Payment,894.0,0.0,16923.0
2019-02-02,Dr,Salary  Payable,Payment,895.0,0.0,41113.0
2019-02-02,Dr,Salary  Payable,Payment,896.0,0.0,15940.0
2019-02-02,Dr,Salary  Payable,Payment,897.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,898.0,0.0,92564.0
2019-02-02,Dr,Salary  Payable,Payment,899.0,0.0,8463.0
2019-02-02,Dr,Salary  Payable,Payment,900.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,901.0,0.0,7590.0
2019-02-02,Dr,Salary  Payable,Payment,902.0,0.0,51058.0
2019-02-02,Dr,Salary  Payable,Payment,903.0,0.0,12299.0
2019-02-02,Dr,Salary  Payable,Payment,904.0,0.0,7590.0
2019-02-02,Dr,Salary  Payable,Payment,905.0,0.0,12737.0
2019-02-02,Dr,Salary  Payable,Payment,906.0,0.0,32033.0
2019-02-02,Dr,Salary  Payable,Payment,907.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,908.0,0.0,13975.0
2019-02-02,Dr,Salary  Payable,Payment,909.0,0.0,12299.0
2019-02-02,Dr,Salary  Payable,Payment,910.0,0.0,56896.0
2019-02-02,Dr,Salary  Payable,Payment,911.0,0.0,15940.0
2019-02-02,Dr,Salary  Payable,Payment,912.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,913.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,914.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,915.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,916.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,917.0,0.0,19200.0
2019-02-02,Dr,Salary  Payable,Payment,918.0,0.0,38700.0
2019-02-02,Dr,Salary  Payable,Payment,919.0,0.0,7344.0
2019-02-02,Dr,Salary  Payable,Payment,920.0,0.0,7344.0
2019-02-02,Dr,Salary  Payable,Payment,921.0,0.0,110379.0
2019-02-02,Dr,Salary  Payable,Payment,922.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,923.0,0.0,31200.0
2019-02-02,Dr,Salary  Payable,Payment,924.0,0.0,7590.0
2019-02-02,Dr,Salary  Payable,Payment,925.0,0.0,20742.0
2019-02-02,Dr,Salary  Payable,Payment,926.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,927.0,0.0,12299.0
2019-02-02,Dr,Salary  Payable,Payment,928.0,0.0,15940.0
2019-02-02,Dr,Salary  Payable,Payment,929.0,0.0,26200.0
2019-02-02,Dr,Salary  Payable,Payment,930.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,931.0,0.0,24700.0
2019-02-02,Dr,Salary  Payable,Payment,932.0,0.0,19200.0
2019-02-02,Dr,Salary  Payable,Payment,933.0,0.0,13288.0
2019-02-02,Dr,Salary  Payable,Payment,934.0,0.0,16923.0
2019-02-02,Dr,Salary  Payable,Payment,935.0,0.0,116379.0
2019-02-02,Dr,Salary  Payable,Payment,936.0,0.0,20794.0
2019-02-02,Dr,Salary  Payable,Payment,937.0,0.0,21200.0
2019-02-02,Dr,Salary  Payable,Payment,938.0,0.0,3059.0
2019-02-02,Dr,Salary  Payable,Payment,939.0,0.0,19533.0
2019-02-02,Dr,Salary  Payable,Payment,940.0,0.0,6365.0
2019-02-02,Dr,Salary  Payable,Payment,941.0,0.0,7590.0
2019-02-02,Dr,Salary  Payable,Payment,942.0,0.0,7590.0
2019-02-02,Dr,Salary  Payable,Payment,943.0,0.0,26200.0
2019-02-02,Dr,Salary  Payable,Payment,944.0,0.0,31200.0
2019-02-02,Dr,Salary  Payable,Payment,945.0,0.0,7590.0
2019-02-02,Dr,Salary  Payable,Payment,946.0,0.0,51200.0
2019-02-02,Dr,Salary  Payable,Payment,947.0,0.0,15940.0
2019-02-02,Dr,Salary  Payable,Payment,948.0,0.0,1669.0
2019-02-02,Dr,Salary  Payable,Payment,949.0,0.0,3059.0
2019-02-02,Dr,Salary  Payable,Payment,950.0,0.0,1669.0
2019-02-02,Dr,Salary  Payable,Payment,951.0,0.0,3059.0
2019-02-02,Dr,Salary  Payable,Payment,952.0,0.0,26200.0
2019-02-02,Dr,Salary  Payable,Payment,953.0,0.0,15940.0
2019-02-02,Dr,Salary  Payable,Payment,954.0,0.0,8764.0
2019-02-02,Dr,Salary  Payable,Payment,955.0,0.0,1669.0
2019-02-02,Dr,Salary  Payable,Payment,956.0,0.0,3254.0
2019-02-02,Dr,Salary  Payable,Payment,957.0,0.0,5207.0
2019-02-02,Dr,Salary  Payable,Payment,958.0,0.0,7099.0
2019-02-02,Dr,Salary  Payable,Payment,959.0,0.0,26200.0
2019-02-02,Dr,Salary  Payable,Payment,960.0,0.0,7344.0
2019-02-02,Dr,Salary  Payable,Payment,961.0,0.0,6955.0
2019-02-02,Dr,Salary  Payable,Payment,962.0,0.0,43172.0
2019-02-02,Dr,Salary  Payable,Payment,963.0,0.0,12737.0
2019-02-02,Dr,Salary  Payable,Payment,964.0,0.0,7590.0
2019-02-02,Dr,Salary  Payable,Payment,965.0,0.0,6955.0
